JFact,Expressivity,Profile,class_count,obj_property_count,dataproperty_count,indiv_count,datatypes_count,Axioms_count,AxiomsLogical_count,Tbox_size,Abox_size,Rbox_size,Tbox_ratio,Abox_ratio,Rbox_ratio,GCI,PCD,NPCD,GCI_Ratio,PCD_Ratio,NPCD_Ratio,MaxNesting,AvgNesting,ClsDisjoinedRatio,ClsWithNominalsRatio,IndivSameRatio,IndivDiffRatio,NominalsTBoxRatio,Intersection,Union,Existentiel,Universal,LeastCardinality,MostCardinality,ExactCardinality,Complement,OneOf,HasValue,HasSelf,IntersectionR,UnionR,ExistentielR,UniversalR,LeastCardinalityR,MostCardinalityR,ExactCardinalityR,avgValuesCard,LogestMCard,LogestLCard,LogestECard,ComplementR,OneOfR,HasValueR,HasSelfR,MaxACC,OntoCCDensity,InversePropRatio,TransitivePropRatio,ReflexivePropRatio,IrreflexivePropRatio,SymmetricPropRatio,AsymmetricPropRatio,FunctionalPropRatio,InverseFuncPropRatio,HierarchyPropRatio,TransitiveObjectProperty,ObjectPropertyDomain,SubObjectPropertyOf,SubClassOf,ClassAssertion,DataPropertyRange,FunctionalObjectProperty,ObjectPropertyRange,InverseFunctionalObjectProperty,InverseObjectProperties,DisjointClasses,FunctionalDataProperty,AttRichness,RRichness,HC_Max_Sibling,HC_Avg_Sibling,C_TangledClass,C_MaxTangledness,C_CENTRALITY,HC_MAX_DEPTH,HC_Cohesion,HP_Max_Sibling,HP_Avg_Sibling,P_Tangledness,MAX_PTangledness,OP_Cohesion,P_CENTRALITY,HP_MAX_DEPTH,HP_Cohesion,Onto_Cohesion,CyclicClsRatio,CyclicClsCount,UI,EUR,CUR,SymmetricObjectProperty,EquivalentClasses,DataPropertyDomain,ObjectPropertyAssertion,SubPropertyChainOf,DisjointUnion,DifferentIndividuals,EquivalentDataProperties,SameIndividual,EquivalentObjectProperties,DataPropertyAssertion,SubDataPropertyOf,ReflexiveObjectProperty,IrrefexiveObjectProperty,AsymmetricObjectProperty,DisjointObjectProperties
8.527737405291909,ALE,QL,6785,6,0,0,0,19138,12347,12347,0,0,100,0,0,0,12347,0,0,100,0,3,2.568,0,0,0,0,0,0,0,7010,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.568,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1025,8.608,0.059,6,0.151,9,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.765144602914383,ALE,QL,27652,70,0,0,0,74662,46940,46800,0,140,99.702,0,0.298,0,46800,0,0,100,0,3,2.298,0,0,0,0,0,0,0,13961,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.298,0,0,0,0,0,0,0,0,0,0,0.149,0,99.702,0,0,0,0.149,0,0,0,0,0,0.001,2761,4.747,0.014,5,0.1,17,0.002,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.037027614686276,ALE+,EL,1861,4,0,0,0,5321,3456,3452,0,4,99.884,0,0.116,0,3452,0,0,100,0,3,2.031,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.031,0,100,0,0,0,0,0,0,0,0.116,0,0,99.884,0,0,0,0,0,0,0,0,0,0,172,6.139,0.269,6,0.091,10,0.013,0,0,0,1,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.323122887587735,AL,FULL,10433,0,0,0,0,24193,13760,13760,0,0,100,0,0,0,13760,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,34,3.734,0.038,5,0.003,15,0.007,0,0,0,1,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.456454555176209,ALE+,EL,3205,1,0,0,0,7285,4079,4078,0,1,99.975,0,0.025,0,4078,0,0,100,0,3,2.479,0,0,0,0,0,0,0,1953,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.479,0,100,0,0,0,0,0,0,0,0.025,0,0,99.975,0,0,0,0,0,0,0,0,0,0,127,3.608,0.094,4,0.04,10,0.002,0,0,0,1,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.892452043520352,ALC(D),RL,2357,15,9,2430,2,9580,7199,2362,4808,29,32.81,0.928,0.403,0,2354,0,0,99.661,0,2,2,0.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,32.699,33.671,0.125,0,0.181,0,0,0.111,0,0.004,0.009,2328,181.077,0,1,0.989,6,0.003,0,0,0,1,0,0,0,0,0.002,0,0,0,0,0,0,0,0.069,0,0,0,0,0,0,0,33.116,0,0,0,0,0
6.993932975223189,ALE+,EL,1920,4,0,0,0,4319,2395,2394,0,1,99.958,0,0.042,0,2394,0,0,100,0,3,2.126,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.126,0,0,0,0,0,0,0,0,0,0.042,0,0,99.958,0,0,0,0,0,0,0,0,0,0,224,9.18,0.104,4,0.116,6,0.003,0,0,0,1,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.508769136971682,ALEH+,EL,457,11,0,0,0,1263,795,789,0,6,99.245,0,0.755,1,786,0,0.127,99.62,0,5,2.247,0,0,0,0,0,1,0,193,0,0,0,0,0,0,0,0,0.515,0,99.485,0,0,0,0,0,0,0,0,0,0,0,0,2,0.123,0,0,0,0,0,0,0,0,0,0.377,0,0.377,99.119,0,0,0,0,0,0,0,0,0,0,103,7.095,0.438,4,0.223,6,0.026,2,1.5,0,1,0,0.178,2,0.109,0.067,0,0,0,0,0,0,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.67457740632758,AL,FULL,28938,0,0,0,0,45674,16736,16736,0,0,100,0,0,0,16736,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,203,1.372,0,1,0.007,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.347664562839402,AL,FULL,24710,0,0,0,0,57945,33235,33235,0,0,100,0,0,0,33235,0,0,100,0,2,1.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,172,4.072,0.024,7,0.007,13,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.586803535162581,AL,FULL,6253,0,0,0,0,12963,6710,6710,0,0,100,0,0,0,6710,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,139,3.772,0.032,3,0.022,14,0.003,0,0,0,1,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.622174594817622,AL,FULL,7133,0,0,0,0,13562,6429,6429,0,0,100,0,0,0,6429,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,97,2.782,0.042,4,0.013,9,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.240275845170769,ALE,QL,250,2,0,0,0,620,368,368,0,0,100,0,0,0,368,0,0,100,0,3,2.274,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.274,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,13,2.84,0.8,3,0.048,12,0.054,0,0,0,1,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.962067308753666,AL,FULL,9543,0,0,0,0,27611,18068,18068,0,0,100,0,0,0,18068,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,270,5.887,0.063,12,0.028,14,0.01,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.88758403166028,ALE,QL,4358,2,0,0,0,8762,4402,4402,0,0,100,0,0,0,4402,0,0,100,0,3,2.962,0,0,0,0,0,0,0,4233,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.962,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,46,15.364,0,1,0.011,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.611842399580417,ALE,QL,6256,1,0,0,0,12970,6713,6713,0,0,100,0,0,0,6713,0,0,100,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,138,3.771,0.032,3,0.022,14,0.003,0,0,0,1,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.013715156042802,ALH,FULL,57,70,0,0,0,298,171,0,0,171,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,33.333,0,0,0,0,33.333,0,0,0,0,0,1,0,0,0,1,0,0,0,14,4.385,0,1,0.001,0.185,2,0.047,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.381831553485561,ALC,FULL,10549,0,0,0,0,24315,13766,13766,0,0,100,0,0,0,13761,0,0,99.964,0,4,2,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.964,0,0,0,0,0,0,0.036,0,0,0,34,3.709,0.038,5,0.003,15,0.006,0,0,0,1,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.133398042996649,AL,QL,264,0,0,0,0,518,255,255,0,0,100,0,0,0,255,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,25,4.032,0,1,0.093,6,0.025,0,0,0,1,0,0,0,0,0.025,0.258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.38548870041881,ALE+,EL,5620,6,0,0,0,22873,17247,17243,0,4,99.977,0,0.023,0,17243,0,0,100,0,3,3,0,0,0,0,0,0,0,17243,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,35.174,0,0,0,0,0,0,0,0.023,0,0,99.977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.102558594613569,ALE,QL,189,1,0,0,0,376,186,186,0,0,100,0,0,0,186,0,0,100,0,3,2.005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,17,3.246,0,1,0.086,9,0.055,0,0,0,1,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.89263506247868,ALE+,EL,44857,9,0,0,0,162912,118046,118044,0,2,99.998,0,0.002,0,118044,0,0,100,0,3,2.408,0,0,0,0,0,0,0,48124,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.408,0,6.957,0,0,0,0,0,0,0,0.002,0,0,99.998,0,0,0,0,0,0,0,0,0,0,2653,7.892,0.011,10,0.059,23,0.005,0,0,0,1,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.07073772800249,AL,FULL,149,0,0,0,0,308,159,159,0,0,100,0,0,0,159,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,12,3.118,0.671,2,0.074,7,0.073,0,0,0,1,0,0,0,0,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.101071503119543,AL+,RL,9703,1,0,0,0,21583,11879,11878,0,1,99.992,0,0.008,0,11878,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,99.992,0,0,0,0,0,0,0,0,0,0,39,3.176,0.031,4,0.004,14,0.003,0,0,0,1,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.173958319756794,ALE+,EL,1864,2,0,0,0,4599,2733,2732,0,1,99.963,0,0.037,0,2732,0,0,100,0,3,2.714,0,0,0,0,0,0,0,1952,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.714,0,99.898,0,0,0,0,0,0,0,0.037,0,0,99.963,0,0,0,0,0,0,0,0,0,0,80,5.132,0.107,4,0.043,7,0.002,0,0,0,1,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.402942238177694,AL,FULL,26490,0,0,0,0,41437,14947,14947,0,0,100,0,0,0,0,29894,0,0,200,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.000359807188254,ALE+,EL,9217,2,0,0,0,18848,9629,9627,0,2,99.979,0,0.021,0,9627,0,0,100,0,3,2.652,0,0,0,0,0,0,0,6276,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.652,0,100,0,0,0,0,0,0,0,0.021,0,0,99.979,0,0,0,0,0,0,0,0,0,0,468,5.53,0.033,4,0.051,13,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.741850586935007,AL,FULL,29257,0,0,0,0,47686,18429,18429,0,0,100,0,0,0,18429,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,364,1.702,0,1,0.012,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0014148779611505,ALH(D),RL,42,0,56,6,1,209,111,42,13,56,37.838,10.551,50.45,0,42,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.838,3.604,0,0,0,0,0,0,0,1.333,0,12,4.2,2.381,2,0.256,3,0.121,0,0,0,1,0,0,0,0,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.108,50.45,0,0,0,0
7.5406215286571525,ALER+,EL,2742,5,0,0,0,13253,10506,10502,0,4,99.962,0,0.038,0,10502,0,0,100,0,3,2.734,0,0,0,0,0,0,0,7708,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.734,0,29.969,0,0,0,0,0,0,0,0.019,0,0,99.962,0,0,0,0,0,0,0,0,0,0,208,6.716,0.073,3,0.076,12,0.005,0,0,0,1,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0
7.690743163541872,S,EL,2721,8,0,0,0,16191,13462,13459,0,3,99.978,0,0.022,0,13456,0,0,99.978,0,3,2.761,0.11,0,0,0,0,0,0,10238,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.761,0,50.547,0,0,0,0,0,0,0,0.022,0,0,99.955,0,0,0,0,0,0,0.022,0,0,0,357,20.113,0.11,4,0.131,12,0.007,0,0,0,1,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.33025446864152,AL,FULL,25173,0,0,0,0,39353,14180,14180,0,0,100,0,0,0,14180,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,33,1.29,0,1,0.001,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.161207321695077,AL,FULL,72,0,0,208,0,351,279,71,208,0,25.448,26.721,0,0,71,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.448,74.552,0,0,0,0,0,0,0,0,0,8,4.438,0,1,0.102,4,0.097,0,0,0,1,0,0,0,0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.957177323459475,ALE,QL,7589,1,0,0,0,18529,10939,10939,0,0,100,0,0,0,10939,0,0,100,0,3,2.294,0,0,0,0,0,0,0,3215,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.294,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,183,11.392,0.013,2,0.024,9,0.002,0,0,0,1,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.831953565565855,ALH(D),FULL,24,14,16,1334,4,2744,2690,18,2623,49,0.669,3.625,1.822,0,18,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0.335,0.669,48.178,0.149,0,0.074,0,0,0,0,0.667,0.1,13,4.5,0,1,0.593,3,0.185,9,9,0,1,0.003,0.692,2,0.198,0.129,0,0,0,0,0,0,0,0.483,24.721,0,0,0,0,0,0,24.61,0.372,0,0,0,0
6.16541785423142,ALH,FULL,111,131,0,5,0,575,333,0,3,330,0,0.271,99.099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.033,33.033,0,0,0,0,33.033,0,0,0,0,0,1,0,0,0,1,0,0,0,32,5.5,0,1,0,0.237,2,0.026,0.013,0,0,0,0,0,0,0,0,0.901,0,0,0,0,0,0,0,0,0,0,0,0
10.440945370102789,ALE+,EL,25440,9,0,0,0,74843,49394,49392,0,2,99.996,0,0.004,0,49392,0,0,100,0,3,2.323,0,0,0,0,0,0,0,15959,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.323,0,9.443,0,0,0,0,0,0,0,0.004,0,0,99.996,0,0,0,0,0,0,0,0,0,0,269,4.879,0.031,9,0.011,19,0.006,0,0,0,1,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.685766771390307,ALE+,EL,19869,2,0,0,0,50131,30260,30259,0,1,99.997,0,0.003,0,30259,0,0,100,0,3,2.115,0,0,0,0,0,0,0,3483,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115,0,0,0,0,0,0,0,0,0,0.003,0,0,99.997,0,0,0,0,0,0,0,0,0,0,339,4.041,0.02,5,0.017,15,0.003,0,0,0,1,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.338594078203183,ALE,QL,420,1,0,0,0,927,506,506,0,0,100,0,0,0,506,0,0,100,0,3,2.042,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.042,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,39,3.368,0.476,3,0.09,9,0.034,0,0,0,1,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4425401664681985,AL,QL,599,11,0,18,0,1254,645,597,36,12,92.558,0.865,1.86,0,597,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,92.558,5.581,0,0,0.31,0,0,0,0,0,0.003,62,4.768,0,1,0.103,25,0.036,0,0,0,1,0,0,0,0,0.018,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.454383987398135,AL,FULL,26724,0,0,0,0,48222,21498,21498,0,0,100,0,0,0,21498,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,595,4.022,0.004,2,0.022,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.10385365616035,ALE,QL,13731,1,0,0,0,27462,13730,13730,0,0,100,0,0,0,13730,0,0,100,0,3,3,0,0,0,0,0,0,0,13730,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.641885635373555,ALE,QL,7224,1,0,0,0,38440,31215,31215,0,0,100,0,0,0,31215,0,0,100,0,3,3,0,0,0,0,0,0,0,31215,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.090381971175217,ALE,QL,13731,1,0,0,0,27462,13730,13730,0,0,100,0,0,0,13730,0,0,100,0,3,3,0,0,0,0,0,0,0,13730,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.597641509456675,ALE,EL,6114,5,0,0,0,9251,3132,3132,0,0,100,0,0,0,0,3132,0,0,100,19,8.331,0,0,0,0,0,3132,0,8225,0,0,0,0,0,0,0,0,27.578,0,72.422,0,0,0,0,0,0,0,0,0,0,0,0,9,0.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.516433302915632,S,EL,1555,12,0,0,0,4260,2693,2690,0,3,99.889,0,0.111,76,2445,0,2.825,90.892,0,5,2.447,2.251,0,0,0,0,76,0,1051,0,0,0,0,0,0,0,0,6.744,0,93.256,0,0,0,0,0,0,0,0,0,0,0,0,2,0.209,0,0,0,0,0,0,0,0,0,0.111,0,0,95.73,0,0,0,0,0,0,1.337,0,0,0.013,61,3.375,0.064,2,0.039,11,0.009,0,0,0,1,0,0,0,0,0.009,0,0,0,0,0,0,2.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.355001921105257,SH,EL,3100,16,0,0,0,7998,4882,4872,0,10,99.795,0,0.205,0,4871,0,0,99.979,0,3,2.112,0.065,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.112,0,0,0,0,0,0,0,0,1.651,0.102,0,0.102,99.775,0,0,0,0,0,0,0.02,0,0,0,118,3.608,0.161,6,0.038,15,0.044,2,1.25,0,1,0,0.105,3,0.092,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.406708458240965,AL,FULL,15318,0,0,0,0,27660,12342,12342,0,0,100,0,0,0,12342,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,97,3.882,0.007,2,0.006,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.680175684243897,AL,FULL,67204,0,0,0,0,100806,33602,33602,0,0,100,0,0,0,0,67204,0,0,200,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
